sessionid,scripcode,buyorsell,typecode,rate,qty,minfillqty,avlqty,actionid,tradetimestamp,retetion,audcode,ordid,errorcode
3,500003,B,L,17800,1,0,0,0,2022-03-02 11:04:47.767613,4,T,1646191800088476309,0
3,500003,S,L,17800,480,0,4035,0,2022-03-02 11:04:48.124288,0,T,1646191800088362607,0
3,500003,B,L,17800,480,0,0,0,2022-03-02 11:04:48.124288,3,T,1646191800088476323,0
3,500003,S,L,17800,5,0,4030,0,2022-03-02 11:04:48.124541,0,T,1646191800088362607,0
3,500003,B,L,17800,5,0,0,0,2022-03-02 11:04:48.124541,4,T,1646191800088476325,0
3,500003,S,L,17800,960,0,3070,0,2022-03-02 11:04:48.124599,0,T,1646191800088362607,0
3,500003,B,L,17800,960,0,0,0,2022-03-02 11:04:48.124599,3,T,1646191800088476326,0
3,500003,S,L,17800,10,0,3060,0,2022-03-02 11:04:48.124684,0,T,1646191800088362607,0
3,500003,B,L,17800,10,0,0,0,2022-03-02 11:04:48.124684,3,T,1646191800088476327,0
3,500003,S,L,17800,500,0,2560,0,2022-03-02 11:04:48.124772,0,T,1646191800088362607,0
3,500003,B,L,17800,500,0,0,0,2022-03-02 11:04:48.124772,3,T,1646191800088476328,0
3,500003,B,L,17800,1920,0,0,0,2022-03-02 11:04:48.124873,3,T,1646191800088476330,0
3,500003,S,L,17800,1920,0,640,0,2022-03-02 11:04:48.124873,0,T,1646191800088362607,0
3,500003,S,L,17800,480,0,160,0,2022-03-02 11:04:48.124943,0,T,1646191800088362607,0
3,500003,B,L,17800,480,0,0,0,2022-03-02 11:04:48.124943,3,T,1646191800088476331,0
3,500003,S,L,17800,21,0,9,0,2022-03-02 11:04:48.139259,0,T,1646191800088476198,0
3,500003,S,L,17800,160,0,0,0,2022-03-02 11:04:48.139259,0,T,1646191800088362607,0
3,500003,S,L,17800,20,0,0,0,2022-03-02 11:04:48.139259,0,T,1646191800088324559,0
3,500003,B,L,17800,500,702,21,0,2022-03-02 11:04:48.139259,3,T,1646191800088476340,0
3,500003,B,L,17800,1,702,521,0,2022-03-02 11:04:48.139259,3,T,1646191800088476340,0
3,500003,B,L,17800,160,702,542,0,2022-03-02 11:04:48.139259,3,T,1646191800088476340,0
3,500003,B,L,17800,21,702,0,0,2022-03-02 11:04:48.139259,3,T,1646191800088476340,0
3,500003,B,L,17800,20,702,522,0,2022-03-02 11:04:48.139259,3,T,1646191800088476340,0
3,500003,S,L,17800,1,0,0,0,2022-03-02 11:04:48.139259,0,T,1646191800088476057,0
3,500003,S,L,17800,500,0,0,0,2022-03-02 11:04:48.139259,4,T,1646191800088476190,0
3,500003,B,L,17800,9,9,0,0,2022-03-02 11:04:48.153625,3,T,1646191800088476343,0
3,500003,S,L,17800,9,0,0,0,2022-03-02 11:04:48.153625,0,T,1646191800088476198,0
3,500003,S,L,17815,20,0,0,0,2022-03-02 11:05:20.107348,3,T,1646191800088476439,0
3,500003,B,L,17815,20,20,180,0,2022-03-02 11:05:20.107348,4,T,1646191800088476423,0
3,500003,B,L,17815,20,20,160,0,2022-03-02 11:05:20.122010,4,T,1646191800088476423,0
3,500003,S,L,17815,20,0,0,0,2022-03-02 11:05:20.122010,3,T,1646191800088476440,0
3,500003,S,L,17815,20,0,0,0,2022-03-02 11:05:20.136579,3,T,1646191800088476441,0
3,500003,B,L,17815,20,20,140,0,2022-03-02 11:05:20.136579,4,T,1646191800088476423,0
3,500003,B,L,17815,20,20,120,0,2022-03-02 11:05:20.151108,4,T,1646191800088476423,0
3,500003,S,L,17815,20,0,0,0,2022-03-02 11:05:20.151108,3,T,1646191800088476442,0
3,500003,S,L,17815,20,0,0,0,2022-03-02 11:05:20.165645,3,T,1646191800088476443,0
3,500003,B,L,17815,20,20,100,0,2022-03-02 11:05:20.165645,4,T,1646191800088476423,0
3,500003,B,L,17815,20,20,80,0,2022-03-02 11:05:20.180284,4,T,1646191800088476423,0
3,500003,S,L,17815,20,0,0,0,2022-03-02 11:05:20.180284,3,T,1646191800088476444,0
3,500003,S,L,17815,20,0,0,0,2022-03-02 11:05:20.194885,3,T,1646191800088476445,0
3,500003,B,L,17815,20,20,60,0,2022-03-02 11:05:20.194885,4,T,1646191800088476423,0
3,500003,B,L,17815,20,20,40,0,2022-03-02 11:05:20.209432,4,T,1646191800088476423,0
3,500003,S,L,17815,20,0,0,0,2022-03-02 11:05:20.209432,3,T,1646191800088476446,0
3,500003,S,L,17815,20,0,0,0,2022-03-02 11:05:20.224029,3,T,1646191800088476447,0
3,500003,B,L,17815,20,20,20,0,2022-03-02 11:05:20.224029,4,T,1646191800088476423,0
3,500003,B,L,17815,20,20,0,0,2022-03-02 11:05:20.238550,4,T,1646191800088476423,0
3,500003,S,L,17815,20,0,0,0,2022-03-02 11:05:20.238550,3,T,1646191800088476448,0
3,500003,B,L,17815,500,500,0,0,2022-03-02 11:05:39.356825,3,T,1646191800088476469,0
3,500003,S,L,17815,500,0,0,0,2022-03-02 11:05:39.356825,4,T,1646191800088320239,0
3,500003,S,L,17845,5,0,45,0,2022-03-02 11:05:39.371405,0,T,1646191800088476491,0
3,500003,B,L,17845,5,0,0,0,2022-03-02 11:05:39.371405,4,T,1646191800088476470,0
3,500003,B,L,17845,1,1,0,0,2022-03-02 11:06:04.741514,3,T,1646191800088476565,0
3,500003,S,L,17845,1,0,0,0,2022-03-02 11:06:04.741514,0,T,1646191800088476548,0
3,500003,B,L,17865,5,0,0,0,2022-03-02 11:06:04.756428,4,T,1646191800088476569,0
3,500003,S,L,17865,5,0,0,0,2022-03-02 11:06:04.756428,3,T,1646191800088476591,0
3,500003,B,L,17865,5,0,0,0,2022-03-02 11:06:31.103148,4,T,1646191800088476632,0
3,500003,S,L,17865,5,0,495,0,2022-03-02 11:06:31.103148,4,T,1646191800088476616,0
3,500003,B,L,17855,13,13,112,0,2022-03-02 11:06:33.010539,0,T,1646191800088476627,0
3,500003,S,L,17855,13,0,0,0,2022-03-02 11:06:33.010539,3,T,1646191800088476652,0
3,500003,S,L,17855,13,0,0,0,2022-03-02 11:06:33.010597,3,T,1646191800088476653,0
3,500003,B,L,17855,13,13,99,0,2022-03-02 11:06:33.010597,0,T,1646191800088476627,0
3,500003,B,L,17855,41,13,58,0,2022-03-02 11:06:33.010725,0,T,1646191800088476627,0
3,500003,S,L,17855,41,0,0,0,2022-03-02 11:06:33.010725,3,T,1646191800088476654,0
3,500003,B,L,17855,13,13,45,0,2022-03-02 11:06:33.010820,0,T,1646191800088476627,0
3,500003,S,L,17855,13,13,0,0,2022-03-02 11:06:33.010820,3,T,1646191800088476655,0
3,500003,B,L,17855,41,13,4,0,2022-03-02 11:06:33.010862,0,T,1646191800088476627,0
3,500003,S,L,17855,41,0,0,0,2022-03-02 11:06:33.010862,3,T,1646191800088476656,0
3,500003,S,L,17840,15,0,7,0,2022-03-02 11:06:33.011113,3,T,1646191800088476657,0
3,500003,S,L,17855,4,0,22,0,2022-03-02 11:06:33.011113,3,T,1646191800088476657,0
3,500003,B,L,17855,4,13,0,0,2022-03-02 11:06:33.011113,0,T,1646191800088476627,0
3,500003,B,L,17840,15,15,0,0,2022-03-02 11:06:33.011113,0,T,1646191800088476647,0
3,500003,B,L,17835,10,0,0,0,2022-03-02 11:06:33.011217,4,T,1646191800088476564,0
3,500003,S,L,17835,10,0,41,0,2022-03-02 11:06:33.011217,3,T,1646191800088476660,0
3,500003,S,L,17835,41,0,0,0,2022-03-02 11:06:33.011217,3,T,1646191800088476660,0
3,500003,B,L,17835,41,41,162,0,2022-03-02 11:06:33.011217,4,T,1646191800088421353,0
3,500003,B,L,17835,51,41,111,0,2022-03-02 11:06:33.011272,4,T,1646191800088421353,0
3,500003,S,L,17835,51,0,0,0,2022-03-02 11:06:33.011272,3,T,1646191800088476661,0
3,500003,S,L,17835,90,0,0,0,2022-03-02 11:06:33.011320,3,T,1646191800088476662,0
3,500003,B,L,17835,90,41,21,0,2022-03-02 11:06:33.011320,4,T,1646191800088421353,0
3,500003,B,L,17835,21,41,0,0,2022-03-02 11:06:33.011462,4,T,1646191800088421353,0
3,500003,S,L,17835,21,0,681,0,2022-03-02 11:06:33.011462,3,T,1646191800088476664,0
3,500003,S,L,17830,10,0,530,0,2022-03-02 11:06:33.011607,3,T,1646191800088476667,0
3,500003,B,L,17830,10,0,0,0,2022-03-02 11:06:33.011607,4,T,1646191800088476522,0
3,500003,B,L,17865,150,0,0,0,2022-03-02 11:06:59.397959,0,T,1646191800088486087,0
3,500003,S,L,17865,150,0,345,0,2022-03-02 11:06:59.397959,4,T,1646191800088476616,0
3,500003,B,L,17835,12,0,0,0,2022-03-02 11:07:02.315821,4,T,1646191800088486076,0
3,500003,S,L,17835,12,12,0,0,2022-03-02 11:07:02.315821,3,T,1646191800088486090,0
3,500003,S,L,17830,54,54,0,0,2022-03-02 11:07:02.509875,3,T,1646191800088486094,0
3,500003,B,L,17830,54,0,0,0,2022-03-02 11:07:02.509875,4,T,1646191800088486068,0
3,500003,B,L,17820,10,0,0,0,2022-03-02 11:08:12.166763,4,T,1646191800088488730,0
3,500003,S,L,17820,10,0,2,0,2022-03-02 11:08:12.166763,3,T,1646191800088488733,0
3,500003,S,L,17840,5,0,45,0,2022-03-02 11:08:31.931538,0,T,1646191800088488548,0
3,500003,B,G,17840,5,0,0,0,2022-03-02 11:08:31.931538,0,T,1646191800088488765,0
3,500003,B,L,17805,2,0,48,0,2022-03-02 11:09:04.570980,0,T,1646191800088486208,0
3,500003,S,G,17805,2,0,0,0,2022-03-02 11:09:04.570980,4,T,1646191800088488783,0
3,500003,S,L,17840,10,0,35,0,2022-03-02 11:09:23.933786,0,T,1646191800088488548,0
3,500003,B,G,17840,10,0,0,0,2022-03-02 11:09:23.933786,0,T,1646191800088488790,0
3,500003,B,G,17840,10,0,0,0,2022-03-02 11:09:47.930479,0,T,1646191800088488820,0
3,500003,S,L,17840,10,0,25,0,2022-03-02 11:09:47.930479,0,T,1646191800088488548,0
3,500003,S,L,17835,5,0,70,0,2022-03-02 11:10:01.017643,0,T,1646191800088488823,0
3,500003,B,G,17835,5,0,0,0,2022-03-02 11:10:01.017643,0,T,1646191800088488848,0
3,500003,S,L,17800,1,47,0,0,2022-03-02 11:12:47.561530,3,T,1646191800088489014,0
3,500003,S,L,17800,46,47,1,0,2022-03-02 11:12:47.561530,3,T,1646191800088489014,0
3,500003,B,L,17800,46,0,0,0,2022-03-02 11:12:47.561530,0,T,1646191800088476398,0
3,500003,B,L,17800,1,0,0,0,2022-03-02 11:12:47.561530,0,T,1646191800088488957,0
3,500003,S,L,17795,6,0,95,0,2022-03-02 11:13:36.910027,0,T,1646191800088489064,0
3,500003,B,G,17795,6,0,0,0,2022-03-02 11:13:36.910027,0,T,1646191800088489105,0
3,500003,S,L,17795,10,0,85,0,2022-03-02 11:14:20.057248,0,T,1646191800088489064,0
3,500003,B,G,17795,10,0,0,0,2022-03-02 11:14:20.057248,0,T,1646191800088489115,0
3,500003,S,L,17795,6,0,79,0,2022-03-02 11:14:21.090769,0,T,1646191800088489064,0
3,500003,B,G,17795,6,0,0,0,2022-03-02 11:14:21.090769,0,T,1646191800088489119,0
3,500003,B,G,17805,3,0,0,0,2022-03-02 11:15:14.987328,0,T,1646191800088489148,0
3,500003,S,L,17805,3,0,68,0,2022-03-02 11:15:14.987328,0,T,1646191800088489042,0
3,500003,S,L,17805,5,0,63,0,2022-03-02 11:15:55.986078,0,T,1646191800088489042,0
3,500003,B,G,17805,5,0,0,0,2022-03-02 11:15:55.986078,0,T,1646191800088489204,0
3,500003,B,L,17800,500,0,0,0,2022-03-02 11:17:54.465498,3,T,1646191800088489259,0
3,500003,S,L,17800,500,0,0,0,2022-03-02 11:17:54.465498,0,T,1646191800088339221,0
3,500003,S,L,17825,200,0,0,0,2022-03-02 11:18:25.622682,4,T,1646191800088102226,0
3,500003,B,G,17825,200,0,0,0,2022-03-02 11:18:25.622682,0,T,1646191800088489305,0
3,500003,B,L,17830,5,0,100,0,2022-03-02 11:18:40.633518,3,T,1646191800088489337,0
3,500003,S,L,17830,5,0,0,0,2022-03-02 11:18:40.633518,0,T,1646191800088298206,0
3,500003,B,L,17850,500,0,0,0,2022-03-02 11:18:40.634503,3,T,1646191800088489353,0
3,500003,S,L,17850,500,0,5,0,2022-03-02 11:18:40.634503,0,T,1646191800088489217,0
3,500003,S,L,17850,5,0,0,0,2022-03-02 11:18:40.634572,0,T,1646191800088489217,0
3,500003,B,L,17850,5,0,32,0,2022-03-02 11:18:40.634572,3,T,1646191800088489354,0
3,500003,B,L,17835,50,0,0,0,2022-03-02 11:18:43.572424,0,T,1646191800088489379,0
3,500003,B,L,17835,50,0,0,0,2022-03-02 11:18:43.572424,0,T,1646191800088489399,0
3,500003,S,L,17835,50,100,0,0,2022-03-02 11:18:43.572424,3,T,1646191800088489407,0
3,500003,S,L,17835,50,100,50,0,2022-03-02 11:18:43.572424,3,T,1646191800088489407,0
3,500003,B,L,17835,10,0,0,0,2022-03-02 11:18:43.646752,4,T,1646191800088489465,0
3,500003,S,L,17835,10,0,73,0,2022-03-02 11:18:43.646752,0,T,1646191800088489458,0
3,500003,S,L,17815,10,10,0,0,2022-03-02 11:18:45.200361,3,T,1646191800088511107,0
3,500003,B,L,17815,10,0,0,0,2022-03-02 11:18:45.200361,4,T,1646191800088511101,0
3,500003,S,L,17830,37,0,13,0,2022-03-02 11:18:45.266977,0,T,1646191800088489473,0
3,500003,S,L,17825,83,0,0,0,2022-03-02 11:18:45.266977,0,T,1646191800088489490,0
3,500003,B,L,17830,37,0,0,0,2022-03-02 11:18:45.266977,0,T,1646191800088489263,0
3,500003,B,L,17825,83,0,37,0,2022-03-02 11:18:45.266977,0,T,1646191800088489263,0
3,500003,B,L,17800,1,0,1,0,2022-03-02 11:18:46.158980,0,T,1646191800088338951,0
3,500003,S,L,17800,1,0,0,0,2022-03-02 11:18:46.158980,3,T,1646191800088511122,0
3,500003,S,L,17800,1,0,0,0,2022-03-02 11:18:46.362577,3,T,1646191800088511130,0
3,500003,B,L,17800,1,0,0,0,2022-03-02 11:18:46.362577,0,T,1646191800088338951,0
3,500003,S,L,17820,27,0,0,0,2022-03-02 11:19:12.353442,3,T,1646191800088511226,0
3,500003,B,L,17820,27,27,234,0,2022-03-02 11:19:12.353442,0,T,1646191800088511169,0
3,500003,B,L,17820,27,27,207,0,2022-03-02 11:19:12.367816,0,T,1646191800088511169,0
3,500003,S,L,17820,27,27,0,0,2022-03-02 11:19:12.367816,3,T,1646191800088511228,0
3,500003,B,L,17820,27,27,180,0,2022-03-02 11:19:12.368016,0,T,1646191800088511169,0
3,500003,S,L,17820,27,0,0,0,2022-03-02 11:19:12.368016,3,T,1646191800088511229,0
3,500003,S,L,17820,27,0,0,0,2022-03-02 11:19:12.382463,3,T,1646191800088511230,0
3,500003,B,L,17820,27,27,153,0,2022-03-02 11:19:12.382463,0,T,1646191800088511169,0
3,500003,B,L,17820,27,27,126,0,2022-03-02 11:19:12.382628,0,T,1646191800088511169,0
3,500003,S,L,17820,27,0,0,0,2022-03-02 11:19:12.382628,3,T,1646191800088511231,0
3,500003,S,L,17820,27,0,0,0,2022-03-02 11:19:12.397029,3,T,1646191800088511232,0
3,500003,B,L,17820,27,27,99,0,2022-03-02 11:19:12.397029,0,T,1646191800088511169,0
3,500003,B,L,17820,27,27,72,0,2022-03-02 11:19:12.397154,0,T,1646191800088511169,0
3,500003,S,L,17820,27,0,0,0,2022-03-02 11:19:12.397154,3,T,1646191800088511233,0
3,500003,S,L,17820,27,0,0,0,2022-03-02 11:19:12.411674,3,T,1646191800088511234,0
3,500003,B,L,17820,27,27,45,0,2022-03-02 11:19:12.411674,0,T,1646191800088511169,0
3,500003,B,L,17820,27,27,18,0,2022-03-02 11:19:12.411721,0,T,1646191800088511169,0
3,500003,S,L,17820,27,0,0,0,2022-03-02 11:19:12.411721,3,T,1646191800088511235,0
3,500003,S,L,17820,18,0,9,0,2022-03-02 11:19:12.426322,3,T,1646191800088511236,0
3,500003,B,L,17820,18,27,0,0,2022-03-02 11:19:12.426322,0,T,1646191800088511169,0
3,500003,S,L,17830,5,0,10,0,2022-03-02 11:19:44.023048,0,T,1646191800088121949,0
3,500003,B,G,17830,5,0,0,0,2022-03-02 11:19:44.023048,0,T,1646191800088511274,0
3,500003,B,L,17830,25,0,0,0,2022-03-02 11:19:44.784634,3,T,1646191800088511277,0
3,500003,S,L,17830,25,0,0,0,2022-03-02 11:19:44.784634,4,T,1646191800088511193,0
3,500003,B,L,17850,267,27,0,0,2022-03-02 11:20:08.151232,0,T,1646191800088511270,0
3,500003,B,L,17835,50,0,0,0,2022-03-02 11:20:08.151232,0,T,1646191800088511299,0
3,500003,B,L,17830,47,0,3,0,2022-03-02 11:20:08.151232,0,T,1646191800088511298,0
3,500003,S,L,17835,50,500,183,0,2022-03-02 11:20:08.151232,0,T,1646191800088511316,0
3,500003,S,L,17850,267,500,233,0,2022-03-02 11:20:08.151232,0,T,1646191800088511316,0
3,500003,S,L,17835,136,500,47,0,2022-03-02 11:20:08.151232,0,T,1646191800088511316,0
3,500003,S,L,17830,47,500,0,0,2022-03-02 11:20:08.151232,0,T,1646191800088511316,0
3,500003,B,L,17835,136,27,0,0,2022-03-02 11:20:08.151232,4,T,1646191800088421200,0
3,500003,B,L,17860,9,0,0,0,2022-03-02 11:20:48.418597,4,T,1646191800088511349,0
3,500003,S,L,17860,9,0,336,0,2022-03-02 11:20:48.418597,4,T,1646191800088476616,0
3,500003,S,L,17860,336,0,0,0,2022-03-02 11:20:48.433286,4,T,1646191800088476616,0
3,500003,B,L,17860,336,0,0,0,2022-03-02 11:20:48.433286,3,T,1646191800088511356,0
3,500003,B,L,17900,5,0,0,0,2022-03-02 11:20:54.424168,3,T,1646191800088511420,0
3,500003,S,L,17900,5,0,0,0,2022-03-02 11:20:54.424168,4,T,1646191800088476851,0
3,500003,B,L,17910,5,0,0,0,2022-03-02 11:20:54.424828,4,T,1646191800088511425,0
3,500003,S,L,17910,5,0,45,0,2022-03-02 11:20:54.424828,0,T,1646191800088279515,0
3,500003,S,L,17910,18,0,27,0,2022-03-02 11:20:54.435410,0,T,1646191800088279515,0
3,500003,B,L,17910,18,0,0,0,2022-03-02 11:20:54.435410,3,T,1646191800088511426,0
3,500003,B,L,17910,27,0,0,0,2022-03-02 11:20:56.257349,3,T,1646191800088511447,0
3,500003,S,L,17910,27,0,0,0,2022-03-02 11:20:56.257349,0,T,1646191800088279515,0
3,500003,S,L,17920,83,0,17,0,2022-03-02 11:20:56.585278,0,T,1646191800088331855,0
3,500003,B,L,17920,83,0,0,0,2022-03-02 11:20:56.585278,3,T,1646191800088511458,0
3,500003,B,L,17920,17,0,0,0,2022-03-02 11:20:58.311335,3,T,1646191800088511461,0
3,500003,S,L,17920,17,0,0,0,2022-03-02 11:20:58.311335,0,T,1646191800088331855,0
3,500003,S,L,17945,59,0,0,0,2022-03-02 11:21:11.356329,0,T,1646191800088324086,0
3,500003,B,L,17945,10,0,139,0,2022-03-02 11:21:11.356329,3,T,1646191800088511500,0
3,500003,B,L,17945,59,0,149,0,2022-03-02 11:21:11.356329,3,T,1646191800088511500,0
3,500003,S,L,17945,10,0,0,0,2022-03-02 11:21:11.356329,0,T,1646191800088404258,0
3,500003,B,L,17950,10,0,56,0,2022-03-02 11:21:26.561543,4,T,1646191800088511594,0
3,500003,S,L,17950,10,0,0,0,2022-03-02 11:21:26.561543,0,T,1646191800088511598,0
3,500003,B,L,17950,10,0,46,0,2022-03-02 11:21:34.923947,4,T,1646191800088511594,0
3,500003,S,G,17950,10,10,0,0,2022-03-02 11:21:34.923947,0,T,1646191800088511609,0
3,500003,S,L,17950,2,0,0,0,2022-03-02 11:21:38.920878,0,T,1646191800088511614,0
3,500003,B,L,17950,2,0,44,0,2022-03-02 11:21:38.920878,4,T,1646191800088511594,0
3,500003,B,L,17950,10,0,34,0,2022-03-02 11:21:40.592482,4,T,1646191800088511594,0
3,500003,S,G,17950,10,0,0,0,2022-03-02 11:21:40.592482,0,T,1646191800088511618,0
3,500003,B,L,17950,34,0,0,0,2022-03-02 11:21:43.285395,4,T,1646191800088511594,0
3,500003,S,L,17950,34,0,286,0,2022-03-02 11:21:43.285395,3,T,1646191800088511626,0
3,500003,S,L,17950,1,0,0,0,2022-03-02 11:21:46.320653,0,T,1646191800088511628,0
3,500003,B,L,17950,1,0,0,0,2022-03-02 11:21:46.320653,3,T,1646191800088511631,0
3,500003,B,L,17950,1,0,0,0,2022-03-02 11:21:47.610239,4,T,1646191800088511634,0
3,500003,S,L,17950,1,0,0,0,2022-03-02 11:21:47.610239,3,T,1646191800088511636,0
3,500003,B,L,17950,1,0,24,0,2022-03-02 11:21:50.002803,4,T,1646191800088511639,0
3,500003,S,L,17950,1,0,0,0,2022-03-02 11:21:50.002803,0,T,1646191800088511641,0
3,500003,B,L,17960,81,0,0,0,2022-03-02 11:21:51.644702,4,T,1646191800088511643,0
3,500003,S,L,17960,81,81,0,0,2022-03-02 11:21:51.644702,3,T,1646191800088511647,0
3,500003,S,L,17950,24,0,0,0,2022-03-02 11:21:52.133937,3,T,1646191800088511653,0
3,500003,B,L,17950,24,0,0,0,2022-03-02 11:21:52.133937,4,T,1646191800088511639,0
3,500003,S,L,17995,25,0,0,0,2022-03-02 11:21:56.597075,4,T,1646191800088511327,0
3,500003,B,G,17970,50,0,950,0,2022-03-02 11:21:56.597075,0,T,1646191800088511305,0
3,500003,B,G,17975,5,0,945,0,2022-03-02 11:21:56.597075,0,T,1646191800088511305,0
3,500003,B,G,17975,97,0,848,0,2022-03-02 11:21:56.597075,0,T,1646191800088511305,0
3,500003,B,G,17975,146,0,702,0,2022-03-02 11:21:56.597075,0,T,1646191800088511305,0
3,500003,B,G,17980,103,0,599,0,2022-03-02 11:21:56.597075,0,T,1646191800088511305,0
3,500003,B,G,17995,77,0,0,0,2022-03-02 11:21:56.597075,0,T,1646191800088511305,0
3,500003,B,G,17980,27,0,572,0,2022-03-02 11:21:56.597075,0,T,1646191800088511305,0
3,500003,B,G,17985,98,0,474,0,2022-03-02 11:21:56.597075,0,T,1646191800088511305,0
3,500003,B,G,17995,25,0,77,0,2022-03-02 11:21:56.597075,0,T,1646191800088511305,0
3,500003,B,G,17985,80,0,394,0,2022-03-02 11:21:56.597075,0,T,1646191800088511305,0
3,500003,B,G,17985,153,0,241,0,2022-03-02 11:21:56.597075,0,T,1646191800088511305,0
3,500003,B,G,17995,2,0,102,0,2022-03-02 11:21:56.597075,0,T,1646191800088511305,0
3,500003,B,G,17995,122,0,104,0,2022-03-02 11:21:56.597075,0,T,1646191800088511305,0
3,500003,B,G,17990,15,0,226,0,2022-03-02 11:21:56.597075,0,T,1646191800088511305,0
3,500003,S,L,17985,153,31,0,0,2022-03-02 11:21:56.597075,4,T,1646191800088511436,0
3,500003,S,L,17975,146,29,0,0,2022-03-02 11:21:56.597075,4,T,1646191800088421813,0
3,500003,S,L,17990,15,0,0,0,2022-03-02 11:21:56.597075,0,T,1646191800088121949,0
3,500003,S,L,17980,27,27,0,0,2022-03-02 11:21:56.597075,0,T,1646191800088511602,0
3,500003,S,L,17975,97,0,0,0,2022-03-02 11:21:56.597075,0,T,1646191800088476583,0
3,500003,S,L,17980,103,0,0,0,2022-03-02 11:21:56.597075,0,T,1646191800088319854,0
3,500003,S,L,17985,98,0,0,0,2022-03-02 11:21:56.597075,0,T,1646191800088476584,0
3,500003,S,L,17985,80,0,0,0,2022-03-02 11:21:56.597075,0,T,1646191800088511656,0
3,500003,S,L,17995,122,0,0,0,2022-03-02 11:21:56.597075,0,T,1646191800088312406,0
3,500003,S,L,17995,77,0,9,0,2022-03-02 11:21:56.597075,0,T,1646191800088511365,0
3,500003,S,L,17995,2,0,0,0,2022-03-02 11:21:56.597075,0,T,1646191800088362295,0
3,500003,S,L,17970,50,0,0,0,2022-03-02 11:21:56.597075,0,T,1646191800088257222,0
3,500003,S,L,17975,5,0,0,0,2022-03-02 11:21:56.597075,0,T,1646191800088421549,0
3,500003,B,L,17950,500,0,0,0,2022-03-02 11:21:57.271524,3,T,1646191800088511702,0
3,500003,S,L,17950,500,0,0,0,2022-03-02 11:21:57.271524,4,T,1646191800088511700,0
3,500003,B,L,17945,10,0,0,0,2022-03-02 11:22:00.075990,4,T,1646191800088511579,0
3,500003,S,L,17945,10,10,0,0,2022-03-02 11:22:00.075990,3,T,1646191800088511715,0
3,500003,S,L,17910,40,0,0,0,2022-03-02 11:22:03.036446,4,T,1646191800088240498,0
3,500003,S,L,17910,10,0,40,0,2022-03-02 11:22:03.036446,4,T,1646191800088240498,0
3,500003,B,L,17910,40,0,10,0,2022-03-02 11:22:03.036446,0,T,1646191800088511759,0
3,500003,B,L,17910,10,0,0,0,2022-03-02 11:22:03.036446,0,T,1646191800088511475,0
3,500003,S,L,17975,135,27,0,0,2022-03-02 11:22:10.541937,4,T,1646191800088511793,0
3,500003,B,L,17975,135,0,13,0,2022-03-02 11:22:10.541937,3,T,1646191800088511798,0
3,500003,B,L,17985,72,0,0,0,2022-03-02 11:22:12.944576,3,T,1646191800088511835,0
3,500003,S,L,17985,72,0,0,0,2022-03-02 11:22:12.944576,0,T,1646191800088511696,0
3,500003,S,L,18000,10,0,0,0,2022-03-02 11:22:12.945209,0,T,1646191800088224654,0
3,500003,S,L,18000,209,500,291,0,2022-03-02 11:22:12.945209,0,T,1646191800088225555,0
3,500003,B,L,18000,25,0,219,0,2022-03-02 11:22:12.945209,3,T,1646191800088511839,0
3,500003,B,L,18000,10,0,209,0,2022-03-02 11:22:12.945209,3,T,1646191800088511839,0
3,500003,B,L,18000,209,0,0,0,2022-03-02 11:22:12.945209,3,T,1646191800088511839,0
3,500003,S,L,18000,25,0,0,0,2022-03-02 11:22:12.945209,0,T,1646191800088006541,0
3,500003,S,L,18000,154,0,46,0,2022-03-02 11:22:12.945267,0,T,1646191800088279890,0
3,500003,B,L,18000,10,0,179,0,2022-03-02 11:22:12.945267,3,T,1646191800088511840,0
3,500003,B,L,18000,291,0,189,0,2022-03-02 11:22:12.945267,3,T,1646191800088511840,0
3,500003,B,L,18000,25,0,154,0,2022-03-02 11:22:12.945267,3,T,1646191800088511840,0
3,500003,B,L,18000,154,0,0,0,2022-03-02 11:22:12.945267,3,T,1646191800088511840,0
3,500003,S,L,18000,25,0,0,0,2022-03-02 11:22:12.945267,0,T,1646191800088279600,0
3,500003,S,L,18000,291,500,0,0,2022-03-02 11:22:12.945267,0,T,1646191800088225555,0
3,500003,S,L,18000,10,0,0,0,2022-03-02 11:22:12.945267,0,T,1646191800088225571,0
3,500003,S,L,18000,25,0,0,0,2022-03-02 11:22:12.945330,0,T,1646191800088279564,0
3,500003,S,L,18000,33,0,16,0,2022-03-02 11:22:12.945330,4,T,1646191800088323885,0
3,500003,S,L,18000,10,0,0,0,2022-03-02 11:22:12.945330,0,T,1646191800088312508,0
3,500003,S,L,18000,25,0,0,0,2022-03-02 11:22:12.945330,0,T,1646191800088362110,0
3,500003,S,L,18000,100,0,0,0,2022-03-02 11:22:12.945330,0,T,1646191800088074254,0
3,500003,B,L,18000,10,0,84,0,2022-03-02 11:22:12.945330,3,T,1646191800088511841,0
3,500003,B,L,18000,46,0,194,0,2022-03-02 11:22:12.945330,3,T,1646191800088511841,0
3,500003,B,L,18000,100,0,94,0,2022-03-02 11:22:12.945330,3,T,1646191800088511841,0
3,500003,B,L,18000,33,0,0,0,2022-03-02 11:22:12.945330,3,T,1646191800088511841,0
3,500003,B,L,18000,25,0,33,0,2022-03-02 11:22:12.945330,3,T,1646191800088511841,0
3,500003,B,L,18000,25,0,58,0,2022-03-02 11:22:12.945330,3,T,1646191800088511841,0
