sessionid,scripcode,buyorsell,typecode,rate,qty,minfillqty,avlqty,actionid,tradetimestamp,retetion,audcode,ordid,errorcode,ordertype
3,500002,S,G,218080,15,0,3,0,02mar2022 10:19:01,0,T,1646195412043426729,0,N
3,500002,B,L,218105,16,16,0,0,02mar2022 10:19:39,0,T,1646195412043426749,0,N
3,500002,S,L,218105,16,0,12,0,02mar2022 10:19:39,3,T,1646195412043426771,0,N
3,500002,B,L,217890,16,16,0,0,02mar2022 10:19:39,0,T,1646195412043426738,0,N
3,500002,B,L,217965,3,1,0,0,02mar2022 10:19:39,4,T,1646194448528809442,0,N
3,500002,S,L,217890,16,0,55,0,02mar2022 10:19:39,3,T,1646195412043426780,0,N
3,500002,S,L,217965,3,0,71,0,02mar2022 10:19:39,3,T,1646195412043426780,0,N
3,500002,B,L,217930,12,12,0,0,02mar2022 10:20:48,0,T,1646195412043662494,0,N
3,500002,S,L,217930,12,12,0,0,02mar2022 10:20:48,3,T,1646195412043662508,0,N
3,500002,S,L,217900,11,12,0,0,02mar2022 10:20:48,3,T,1646195412043662509,0,N
3,500002,S,L,217925,1,12,11,0,02mar2022 10:20:48,3,T,1646195412043662509,0,N
3,500002,B,L,217900,11,16,5,0,02mar2022 10:20:48,0,T,1646195412043662446,0,N
3,500002,B,L,217925,1,0,0,0,02mar2022 10:20:48,0,T,1646195412043662491,0,N
3,500002,B,L,217900,5,16,0,0,02mar2022 10:20:48,0,T,1646195412043662446,0,N
3,500002,S,L,217900,5,12,7,0,02mar2022 10:20:48,3,T,1646195412043662512,0,N
3,500002,B,L,217125,8,24,0,0,02mar2022 10:22:20,3,T,1646195412043663240,0,N
3,500002,B,L,217115,16,24,8,0,02mar2022 10:22:20,3,T,1646195412043663240,0,N
3,500002,S,L,217115,16,16,0,0,02mar2022 10:22:20,0,T,1646195412043663194,0,N
3,500002,S,L,217125,8,0,7,0,02mar2022 10:22:20,4,T,1646195412043663215,0,N
3,500002,S,L,217125,7,0,0,0,02mar2022 10:22:20,4,T,1646195412043663215,0,N
3,500002,S,L,217130,16,16,0,0,02mar2022 10:22:20,0,T,1646195412043663179,0,N
3,500002,B,L,217125,7,24,17,0,02mar2022 10:22:20,3,T,1646195412043663241,0,N
3,500002,B,L,217130,16,24,1,0,02mar2022 10:22:20,3,T,1646195412043663241,0,N
3,500002,B,L,217195,1,24,0,0,02mar2022 10:22:20,3,T,1646195412043663241,0,N
3,500002,S,L,217195,1,0,1,0,02mar2022 10:22:20,0,T,1646195412043663216,0,N
3,500002,S,L,217235,2,2,0,0,02mar2022 10:22:20,0,T,1646195412043426700,0,N
3,500002,S,L,217210,10,10,0,0,02mar2022 10:22:20,0,T,1646195412043240135,0,N
3,500002,S,L,217255,9,9,0,0,02mar2022 10:22:20,0,T,1646195412043240138,0,N
3,500002,S,L,217195,1,0,0,0,02mar2022 10:22:20,0,T,1646195412043663216,0,N
3,500002,B,L,217235,2,24,11,0,02mar2022 10:22:20,3,T,1646195412043663242,0,N
3,500002,B,L,217195,1,24,23,0,02mar2022 10:22:20,3,T,1646195412043663242,0,N
3,500002,B,L,217210,10,24,13,0,02mar2022 10:22:20,3,T,1646195412043663242,0,N
3,500002,B,L,217260,2,24,0,0,02mar2022 10:22:20,3,T,1646195412043663242,0,N
3,500002,B,L,217255,9,24,2,0,02mar2022 10:22:20,3,T,1646195412043663242,0,N
3,500002,S,L,217260,2,1,1,0,02mar2022 10:22:20,4,T,1646193664720055070,0,N
3,500002,S,L,217260,1,1,0,0,02mar2022 10:22:20,4,T,1646193664720055070,0,N
3,500002,B,L,217260,1,24,23,0,02mar2022 10:22:20,3,T,1646195412043663243,0,N
3,500002,B,L,217275,1,24,22,0,02mar2022 10:22:20,3,T,1646195412043663243,0,N
3,500002,B,L,217300,12,24,10,0,02mar2022 10:22:20,3,T,1646195412043663243,0,N
3,500002,S,L,217275,1,1,0,0,02mar2022 10:22:20,0,T,1646195412043426686,0,N
3,500002,S,L,217300,12,12,0,0,02mar2022 10:22:20,0,T,1646195412043240139,0,N
3,500002,B,L,217350,15,0,59,0,02mar2022 10:22:20,3,T,1646195412043663245,0,N
3,500002,B,L,217350,18,0,41,0,02mar2022 10:22:20,3,T,1646195412043663245,0,N
3,500002,B,L,217440,16,0,25,0,02mar2022 10:22:20,3,T,1646195412043663245,0,N
3,500002,B,L,217440,3,0,22,0,02mar2022 10:22:20,3,T,1646195412043663245,0,N
3,500002,S,L,217350,18,18,0,0,02mar2022 10:22:20,0,T,1646195412043663077,0,N
3,500002,S,L,217350,15,15,0,0,02mar2022 10:22:20,0,T,1646195412043663013,0,N
3,500002,S,L,217440,16,16,0,0,02mar2022 10:22:20,0,T,1646195412043663009,0,N
3,500002,S,L,217440,3,1,0,0,02mar2022 10:22:20,4,T,1646193031025091326,0,N
3,500002,B,L,217290,8,0,108,0,02mar2022 10:22:20,3,T,1646195412043663256,0,N
3,500002,S,L,217290,8,0,0,0,02mar2022 10:22:20,4,T,1646195412043663251,0,N
3,500002,S,L,217575,1,0,20,0,02mar2022 10:22:20,4,T,1646195412043663250,0,N
3,500002,B,L,217575,1,0,0,0,02mar2022 10:22:20,3,T,1646195412043787431,0,N
3,500002,B,L,217795,1,0,0,0,02mar2022 10:22:31,3,T,1646195412043787570,0,N
3,500002,S,L,217795,1,1,2,0,02mar2022 10:22:31,4,T,1646194448528644529,0,N
3,500002,S,L,217795,1,1,1,0,02mar2022 10:22:31,4,T,1646194448528644529,0,N
3,500002,B,L,217795,1,0,0,0,02mar2022 10:22:31,3,T,1646195412043787573,0,N
3,500002,S,L,217880,10,10,0,0,02mar2022 10:23:05,3,T,1646195412043787788,0,N
3,500002,B,L,217880,10,2,5,0,02mar2022 10:23:05,0,T,1646195412043787782,0,N
3,500002,B,L,217880,5,2,0,0,02mar2022 10:23:05,0,T,1646195412043787782,0,N
3,500002,S,L,217880,5,10,5,0,02mar2022 10:23:05,3,T,1646195412043787789,0,N
3,500002,S,L,217845,2,0,0,0,02mar2022 10:24:09,3,T,1646195412043788058,0,N
3,500002,B,L,217845,2,0,0,0,02mar2022 10:24:09,0,T,1646195412043788054,0,N
3,500002,B,L,217820,1,0,0,0,02mar2022 10:24:09,0,T,1646195412043787933,0,N
3,500002,S,L,217820,1,0,0,0,02mar2022 10:24:09,3,T,1646195412043788060,0,N
3,500002,S,L,217805,7,7,0,0,02mar2022 10:24:09,3,T,1646195412043788061,0,N
3,500002,B,L,217805,7,0,3,0,02mar2022 10:24:09,0,T,1646195412043788045,0,N
3,500002,B,L,217805,1,0,2,0,02mar2022 10:24:09,0,T,1646195412043788045,0,N
3,500002,S,L,217805,1,1,0,0,02mar2022 10:24:09,3,T,1646195412043788062,0,N
3,500002,S,L,217805,1,1,0,0,02mar2022 10:24:09,3,T,1646195412043788063,0,N
3,500002,B,L,217805,1,0,1,0,02mar2022 10:24:09,0,T,1646195412043788045,0,N
3,500002,B,L,217805,1,0,1,0,02mar2022 10:24:09,0,T,1646195412043788047,0,N
3,500002,S,L,217805,1,1,0,0,02mar2022 10:24:09,3,T,1646195412043788064,0,N
3,500002,S,L,217805,1,1,0,0,02mar2022 10:24:09,3,T,1646195412043788065,0,N
3,500002,B,L,217805,1,0,0,0,02mar2022 10:24:09,0,T,1646195412043788047,0,N
3,500002,B,L,217880,15,0,59,0,02mar2022 10:25:40,3,T,1646195412043788340,0,N
3,500002,S,L,217880,15,0,0,0,02mar2022 10:25:40,4,T,1646195412043788338,0,N
3,500002,B,G,217795,1,1,0,0,02mar2022 10:27:21,0,T,1646195412043916153,0,N
3,500002,S,L,217795,1,0,0,0,02mar2022 10:27:21,0,T,1646195412043916152,0,N
3,500002,S,L,217515,2,0,0,0,02mar2022 10:28:13,0,T,1646195412043916406,0,N
3,500002,S,L,217525,3,0,8,0,02mar2022 10:28:13,0,T,1646195412043916412,0,N
3,500002,B,G,217525,3,5,0,0,02mar2022 10:28:13,0,T,1646195412043916423,0,N
3,500002,B,G,217515,2,5,3,0,02mar2022 10:28:13,0,T,1646195412043916423,0,N
3,500002,S,L,217480,1,0,9,0,02mar2022 10:29:21,0,T,1646195412043994301,0,N
3,500002,S,L,217475,2,0,0,0,02mar2022 10:29:21,0,T,1646195412043916697,0,N
3,500002,S,L,217435,9,0,0,0,02mar2022 10:29:21,0,T,1646195412043994300,0,N
3,500002,S,L,217435,1,0,0,0,02mar2022 10:29:21,0,T,1646195412043916695,0,N
3,500002,S,L,217395,2,0,0,0,02mar2022 10:29:21,0,T,1646195412043994328,0,N
3,500002,B,L,217480,1,0,0,0,02mar2022 10:29:21,4,T,1646195412043994341,0,N
3,500002,B,L,217475,2,0,1,0,02mar2022 10:29:21,4,T,1646195412043994341,0,N
3,500002,B,L,217435,9,0,3,0,02mar2022 10:29:21,4,T,1646195412043994341,0,N
3,500002,B,L,217435,1,0,12,0,02mar2022 10:29:21,4,T,1646195412043994341,0,N
3,500002,B,L,217395,2,0,13,0,02mar2022 10:29:21,4,T,1646195412043994341,0,N
3,500002,B,L,217325,13,13,0,0,02mar2022 10:29:57,0,T,1646195412043994578,0,N
3,500002,B,L,217335,13,13,0,0,02mar2022 10:29:57,0,T,1646195412043994585,0,N
3,500002,B,L,217340,15,0,0,0,02mar2022 10:29:57,4,T,1646195412043994573,0,N
3,500002,S,G,217340,15,55,40,0,02mar2022 10:29:57,0,T,1646195412043994588,0,N
3,500002,S,G,217335,13,55,27,0,02mar2022 10:29:57,0,T,1646195412043994588,0,N
3,500002,S,G,217310,11,55,1,0,02mar2022 10:29:57,0,T,1646195412043994588,0,N
3,500002,S,G,217285,1,55,0,0,02mar2022 10:29:57,0,T,1646195412043994588,0,N
3,500002,S,G,217325,2,55,25,0,02mar2022 10:29:57,0,T,1646195412043994588,0,N
3,500002,S,G,217325,13,55,12,0,02mar2022 10:29:57,0,T,1646195412043994588,0,N
3,500002,B,L,217325,2,0,0,0,02mar2022 10:29:57,0,T,1646195412043994570,0,N
3,500002,B,L,217285,1,0,1,0,02mar2022 10:29:57,0,T,1646195412043994553,0,N
3,500002,B,L,217310,11,0,0,0,02mar2022 10:29:57,0,T,1646195412043994572,0,N
3,500002,B,L,217325,1,0,0,0,02mar2022 10:30:14,0,T,1646195412043994589,0,N
3,500002,S,L,217325,1,0,0,0,02mar2022 10:30:14,3,T,1646195412043994608,0,N
3,500002,B,L,217025,1,2,15,0,02mar2022 10:31:01,4,T,1646195412043915833,0,N
3,500002,B,L,217085,3,1,0,0,02mar2022 10:31:01,4,T,1646194448528542680,0,N
3,500002,B,L,217040,11,0,0,0,02mar2022 10:31:01,0,T,1646195412043994675,0,N
3,500002,B,L,217045,2,0,0,0,02mar2022 10:31:01,0,T,1646195412043994668,0,N
3,500002,B,L,217070,2,2,0,0,02mar2022 10:31:01,0,T,1646195412043994711,0,N
3,500002,B,L,217085,1,0,0,0,02mar2022 10:31:01,0,T,1646195412043994666,0,N
3,500002,B,L,217085,11,0,0,0,02mar2022 10:31:01,0,T,1646195412043994665,0,N
3,500002,B,L,217125,1,0,0,0,02mar2022 10:31:01,0,T,1646195412043994712,0,N
3,500002,S,G,217085,1,32,19,0,02mar2022 10:31:01,0,T,1646195412043994722,0,N
3,500002,S,G,217085,3,32,16,0,02mar2022 10:31:01,0,T,1646195412043994722,0,N
3,500002,S,G,217070,2,32,14,0,02mar2022 10:31:01,0,T,1646195412043994722,0,N
3,500002,S,G,217045,2,32,12,0,02mar2022 10:31:01,0,T,1646195412043994722,0,N
3,500002,S,G,217040,11,32,1,0,02mar2022 10:31:01,0,T,1646195412043994722,0,N
3,500002,S,G,217025,1,32,0,0,02mar2022 10:31:01,0,T,1646195412043994722,0,N
3,500002,S,G,217085,11,32,20,0,02mar2022 10:31:01,0,T,1646195412043994722,0,N
3,500002,S,G,217125,1,32,31,0,02mar2022 10:31:01,0,T,1646195412043994722,0,N
3,500002,B,L,217845,1,0,0,0,02mar2022 10:32:36,3,T,1646195412043995086,0,N
3,500002,S,L,217845,1,1,8,0,02mar2022 10:32:36,4,T,1646195412043994922,0,N
3,500002,S,L,217845,8,1,0,0,02mar2022 10:32:36,4,T,1646195412043994922,0,N
3,500002,B,L,217845,8,0,66,0,02mar2022 10:32:36,3,T,1646195412043995087,0,N
3,500002,S,L,217895,4,5,1,0,02mar2022 10:36:04,0,T,1646195412043995264,0,N
3,500002,B,L,217895,4,4,0,0,02mar2022 10:36:04,3,T,1646197155259149864,0,N
3,500002,S,L,217895,1,5,0,0,02mar2022 10:36:04,0,T,1646195412043995264,0,N
3,500002,B,L,217895,1,0,0,0,02mar2022 10:36:04,3,T,1646197155259149869,0,N
3,500002,S,L,218335,9,0,0,0,02mar2022 10:36:50,0,T,1646197155259149902,0,N
3,500002,S,L,218315,2,0,0,0,02mar2022 10:36:50,0,T,1646195412043787917,0,N
3,500002,S,L,218235,2,0,0,0,02mar2022 10:36:50,0,T,1646197155259150090,0,N
3,500002,S,L,218245,8,0,0,0,02mar2022 10:36:50,0,T,1646197155259150091,0,N
3,500002,S,L,218270,1,0,0,0,02mar2022 10:36:50,0,T,1646197155259150076,0,N
3,500002,S,L,218275,2,0,0,0,02mar2022 10:36:50,0,T,1646197155259149952,0,N
3,500002,S,L,218290,9,0,0,0,02mar2022 10:36:50,0,T,1646197155259149951,0,N
3,500002,S,L,218270,12,12,0,0,02mar2022 10:36:50,0,T,1646197155259150084,0,N
3,500002,S,L,218230,12,12,0,0,02mar2022 10:36:50,0,T,1646197155259150095,0,N
3,500002,S,L,218340,3,18,15,0,02mar2022 10:36:50,0,T,1646195412043787907,0,N
3,500002,B,G,218270,12,60,25,0,02mar2022 10:36:50,0,T,1646197155259150096,0,N
3,500002,B,G,218270,1,60,37,0,02mar2022 10:36:50,0,T,1646197155259150096,0,N
3,500002,B,G,218275,2,60,23,0,02mar2022 10:36:50,0,T,1646197155259150096,0,N
3,500002,B,G,218245,8,60,38,0,02mar2022 10:36:50,0,T,1646197155259150096,0,N
3,500002,B,G,218230,12,60,48,0,02mar2022 10:36:50,0,T,1646197155259150096,0,N
3,500002,B,G,218290,9,60,14,0,02mar2022 10:36:50,0,T,1646197155259150096,0,N
3,500002,B,G,218340,3,60,0,0,02mar2022 10:36:50,0,T,1646197155259150096,0,N
3,500002,B,G,218335,9,60,3,0,02mar2022 10:36:50,0,T,1646197155259150096,0,N
3,500002,B,G,218315,2,60,12,0,02mar2022 10:36:50,0,T,1646197155259150096,0,N
3,500002,B,G,218235,2,60,46,0,02mar2022 10:36:50,0,T,1646197155259150096,0,N
3,500002,B,L,218530,10,0,28,0,02mar2022 10:38:07,3,T,1646197155259150452,0,N
3,500002,S,L,218530,10,0,0,0,02mar2022 10:38:07,4,T,1646197155259150443,0,N
3,500002,B,L,218610,16,0,12,0,02mar2022 10:38:07,3,T,1646197155259150457,0,N
3,500002,S,L,218610,16,16,0,0,02mar2022 10:38:07,0,T,1646195412043426368,0,N
3,500002,B,L,218700,5,6,1,0,02mar2022 10:39:32,3,T,1646197155259150593,0,N
3,500002,B,L,218730,1,6,0,0,02mar2022 10:39:32,3,T,1646197155259150593,0,N
3,500002,S,L,218730,1,5,0,0,02mar2022 10:39:32,0,T,1646193031025233179,0,N
3,500002,S,L,218700,5,0,0,0,02mar2022 10:39:32,4,T,1646194448528810093,0,N
3,500002,S,L,218795,2,0,0,0,02mar2022 10:39:32,0,T,1646197155259150228,0,N
3,500002,B,L,218795,2,0,0,0,02mar2022 10:39:32,3,T,1646197155259150602,0,N
3,500002,S,L,218915,1,0,14,0,02mar2022 10:39:48,4,T,1646197155259150634,0,N
3,500002,B,L,218915,1,0,0,0,02mar2022 10:39:48,3,T,1646197155259150662,0,N
3,500002,B,L,219000,1,0,0,0,02mar2022 10:40:31,3,T,1646197155259279019,0,N
3,500002,S,L,219000,1,5,9,0,02mar2022 10:40:31,4,T,1646193031025233297,0,N
3,500002,S,L,219000,1,5,8,0,02mar2022 10:40:31,4,T,1646193031025233297,0,N
3,500002,B,L,219000,1,0,0,0,02mar2022 10:40:31,3,T,1646197155259279020,0,N
3,500002,B,L,219000,1,0,0,0,02mar2022 10:40:33,3,T,1646197155259279025,0,N
3,500002,S,L,219000,1,5,7,0,02mar2022 10:40:33,4,T,1646193031025233297,0,N
3,500002,S,L,218995,1,0,2,0,02mar2022 10:40:38,0,T,1646197155259279026,0,N
3,500002,B,L,218995,1,0,0,0,02mar2022 10:40:38,3,T,1646197155259279029,0,N
3,500002,B,L,218995,1,0,0,0,02mar2022 10:40:42,3,T,1646197155259279052,0,N
3,500002,S,L,218995,1,0,1,0,02mar2022 10:40:42,0,T,1646197155259279026,0,N
3,500002,S,L,218995,1,0,0,0,02mar2022 10:40:55,0,T,1646197155259279026,0,N
3,500002,B,L,218995,1,0,0,0,02mar2022 10:40:55,3,T,1646197155259279093,0,N
3,500002,S,L,219000,1,5,6,0,02mar2022 10:40:58,4,T,1646193031025233297,0,N
3,500002,B,L,219000,1,1,0,0,02mar2022 10:40:58,3,T,1646197155259279097,0,N
3,500002,S,L,219000,1,5,5,0,02mar2022 10:40:58,4,T,1646193031025233297,0,N
3,500002,B,L,219000,1,1,0,0,02mar2022 10:40:58,3,T,1646197155259279104,0,N
3,500002,B,L,219000,4,0,0,0,02mar2022 10:40:58,3,T,1646197155259279108,0,N
3,500002,S,L,219000,4,5,1,0,02mar2022 10:40:58,4,T,1646193031025233297,0,N
3,500002,S,L,219000,1,5,0,0,02mar2022 10:40:58,4,T,1646193031025233297,0,N
3,500002,B,L,219000,1,5,4,0,02mar2022 10:40:58,3,T,1646197155259279109,0,N
3,500002,S,L,219100,1,20,19,0,02mar2022 10:40:58,4,T,1646194448528809912,0,N
3,500002,B,L,219100,1,0,0,0,02mar2022 10:40:58,4,T,1646197155259279110,0,N
3,500002,B,L,219100,1,0,0,0,02mar2022 10:40:58,4,T,1646197155259279112,0,N
3,500002,S,L,219100,1,20,18,0,02mar2022 10:40:58,4,T,1646194448528809912,0,N
3,500002,S,L,219100,14,20,4,0,02mar2022 10:40:58,4,T,1646194448528809912,0,N
3,500002,B,L,219100,14,0,0,0,02mar2022 10:40:58,3,T,1646197155259279132,0,N
3,500002,B,L,219100,4,0,10,0,02mar2022 10:40:58,3,T,1646197155259279134,0,N
3,500002,S,L,219100,4,20,0,0,02mar2022 10:40:58,4,T,1646194448528809912,0,N
3,500002,B,L,219455,1,0,0,0,02mar2022 10:41:15,3,T,1646197155259279243,0,N
3,500002,S,L,219455,1,0,14,0,02mar2022 10:41:15,4,T,1646197155259279209,0,N
3,500002,S,L,219500,15,0,0,0,02mar2022 10:41:44,4,T,1646197155259279333,0,N
3,500002,B,L,219500,15,0,59,0,02mar2022 10:41:44,3,T,1646197155259279337,0,N
3,500002,S,L,219360,6,6,0,0,02mar2022 10:42:44,3,T,1646197155259279449,0,N
3,500002,B,L,219360,6,0,9,0,02mar2022 10:42:44,4,T,1646197155259279445,0,N
3,500002,B,L,219360,6,0,3,0,02mar2022 10:42:44,4,T,1646197155259279445,0,N
3,500002,S,L,219360,6,0,0,0,02mar2022 10:42:44,3,T,1646197155259279450,0,N
3,500002,B,L,219360,3,0,0,0,02mar2022 10:42:44,4,T,1646197155259279445,0,N
3,500002,S,L,219360,3,6,3,0,02mar2022 10:42:44,3,T,1646197155259279452,0,N
3,500002,S,L,219345,3,6,0,0,02mar2022 10:42:44,3,T,1646197155259279452,0,N
3,500002,B,L,219345,3,14,11,0,02mar2022 10:42:44,0,T,1646197155259279417,0,N
3,500002,B,L,219345,11,14,0,0,02mar2022 10:42:44,0,T,1646197155259279417,0,N
3,500002,B,L,219335,9,12,3,0,02mar2022 10:42:44,0,T,1646197155259150294,0,N
3,500002,S,L,219335,9,20,0,0,02mar2022 10:42:44,3,T,1646197155259279453,0,N
3,500002,S,L,219345,11,20,9,0,02mar2022 10:42:44,3,T,1646197155259279453,0,N
3,500002,S,L,219335,3,6,3,0,02mar2022 10:42:44,3,T,1646197155259279454,0,N
3,500002,S,L,219305,3,6,0,0,02mar2022 10:42:44,3,T,1646197155259279454,0,N
3,500002,B,L,219335,3,12,0,0,02mar2022 10:42:44,0,T,1646197155259150294,0,N
3,500002,B,L,219305,3,2,13,0,02mar2022 10:42:44,4,T,1646195412043995187,0,N
3,500002,B,L,219305,6,2,7,0,02mar2022 10:42:44,4,T,1646195412043995187,0,N
3,500002,S,L,219305,6,6,0,0,02mar2022 10:42:44,3,T,1646197155259279455,0,N
3,500002,S,L,219540,4,15,11,0,02mar2022 10:43:01,0,T,1646197155259279451,0,N
3,500002,S,L,219535,15,0,0,0,02mar2022 10:43:01,4,T,1646197155259279543,0,N
3,500002,S,L,219515,1,0,0,0,02mar2022 10:43:01,0,T,1646197155259279494,0,N
3,500002,B,G,219540,4,0,0,0,02mar2022 10:43:01,0,T,1646197155259279545,0,N
3,500002,B,G,219535,15,0,4,0,02mar2022 10:43:01,0,T,1646197155259279545,0,N
3,500002,B,G,219515,1,0,19,0,02mar2022 10:43:01,0,T,1646197155259279545,0,N
3,500002,S,L,219475,2,0,0,0,02mar2022 10:43:20,0,T,1646197155259279599,0,N
3,500002,B,L,219475,2,0,8,0,02mar2022 10:43:20,0,T,1646197155259279606,0,N
3,500002,B,L,219500,8,0,0,0,02mar2022 10:43:20,0,T,1646197155259279606,0,N
3,500002,S,L,219500,8,0,0,0,02mar2022 10:43:20,3,T,1646197155259279607,0,N
3,500002,B,L,219500,25,0,0,0,02mar2022 10:43:42,3,T,1646197155259279685,0,N
3,500002,S,L,219500,25,0,0,0,02mar2022 10:43:42,4,T,1646197155259279684,0,N
3,500002,B,L,219540,1,0,0,0,02mar2022 10:43:45,3,T,1646197155259279695,0,N
3,500002,S,L,219540,1,0,0,0,02mar2022 10:43:45,0,T,1646197155259279661,0,N
3,500002,S,L,219550,8,8,0,0,02mar2022 10:44:11,3,T,1646197155259387108,0,N
3,500002,B,L,219550,8,0,2,0,02mar2022 10:44:11,4,T,1646197155259279888,0,N
3,500002,S,L,220000,8,0,4,0,02mar2022 10:44:40,0,T,1646197155259387172,0,N
3,500002,B,G,219955,1,0,8,0,02mar2022 10:44:40,0,T,1646197155259387178,0,N
3,500002,B,G,220000,8,0,0,0,02mar2022 10:44:40,0,T,1646197155259387178,0,N
3,500002,S,L,219955,1,0,0,0,02mar2022 10:44:40,0,T,1646197155259387177,0,N
3,500002,B,G,219955,11,0,9,0,02mar2022 10:44:40,0,T,1646197155259387178,0,N
3,500002,S,L,219955,11,0,0,0,02mar2022 10:44:40,0,T,1646197155259387176,0,N
3,500002,B,G,219900,10,0,20,0,02mar2022 10:44:40,0,T,1646197155259387178,0,N
3,500002,S,L,219900,10,0,0,0,02mar2022 10:44:40,0,T,1646197155259279581,0,N
3,500002,B,L,219860,20,2,0,0,02mar2022 10:44:46,0,T,1646197155259387152,0,N
3,500002,S,L,219860,20,22,2,0,02mar2022 10:44:46,3,T,1646197155259387193,0,N
3,500002,B,L,219750,14,14,0,0,02mar2022 10:45:44,0,T,1646197155259387265,0,N
3,500002,S,L,219750,14,0,27,0,02mar2022 10:45:44,3,T,1646197155259387305,0,N
3,500002,B,L,219700,4,60,56,0,02mar2022 10:46:05,0,T,1646193664720348068,0,N
3,500002,S,L,219700,4,4,0,0,02mar2022 10:46:05,3,T,1646197155259387430,0,N
3,500002,S,L,219700,56,0,4,0,02mar2022 10:46:05,3,T,1646197155259387432,0,N
3,500002,B,L,219700,56,60,0,0,02mar2022 10:46:05,0,T,1646193664720348068,0,N
3,500002,S,L,219290,9,34,10,0,02mar2022 10:46:36,3,T,1646197155259387596,0,N
3,500002,S,L,219245,2,34,8,0,02mar2022 10:46:36,3,T,1646197155259387596,0,N
3,500002,S,L,219295,15,34,19,0,02mar2022 10:46:36,3,T,1646197155259387596,0,N
3,500002,S,L,219245,8,34,0,0,02mar2022 10:46:36,3,T,1646197155259387596,0,N
3,500002,B,L,219295,15,0,0,0,02mar2022 10:46:36,4,T,1646197155259387573,0,N
3,500002,B,L,219290,9,9,0,0,02mar2022 10:46:36,0,T,1646197155259387589,0,N
3,500002,B,L,219245,2,0,0,0,02mar2022 10:46:36,0,T,1646197155259387346,0,N
3,500002,B,L,219245,8,0,0,0,02mar2022 10:46:36,0,T,1646197155259387347,0,N
3,500002,B,L,219165,1,0,0,0,02mar2022 10:46:36,0,T,1646197155259279555,0,N
3,500002,B,L,219200,11,0,0,0,02mar2022 10:46:36,0,T,1646197155259279558,0,N
3,500002,B,L,219205,2,0,0,0,02mar2022 10:46:36,0,T,1646197155259387348,0,N
3,500002,B,L,219195,4,1,0,0,02mar2022 10:46:36,4,T,1646195412043662589,0,N
3,500002,B,L,219225,16,2,0,0,02mar2022 10:46:36,4,T,1646197155259387349,0,N
3,500002,S,L,219200,11,34,5,0,02mar2022 10:46:36,3,T,1646197155259387598,0,N
3,500002,S,L,219225,16,34,18,0,02mar2022 10:46:36,3,T,1646197155259387598,0,N
3,500002,S,L,219205,2,34,16,0,02mar2022 10:46:36,3,T,1646197155259387598,0,N
3,500002,S,L,219165,1,34,0,0,02mar2022 10:46:36,3,T,1646197155259387598,0,N
3,500002,S,L,219195,4,34,1,0,02mar2022 10:46:36,3,T,1646197155259387598,0,N
3,500002,S,L,219070,3,136,121,0,02mar2022 10:46:36,3,T,1646197155259387599,0,N
3,500002,S,L,219065,10,136,111,0,02mar2022 10:46:36,3,T,1646197155259387599,0,N
3,500002,S,L,219045,1,136,110,0,02mar2022 10:46:36,3,T,1646197155259387599,0,N
3,500002,S,L,219125,2,136,134,0,02mar2022 10:46:36,3,T,1646197155259387599,0,N
3,500002,S,L,219110,8,136,126,0,02mar2022 10:46:36,3,T,1646197155259387599,0,N
3,500002,S,L,219085,2,136,124,0,02mar2022 10:46:36,3,T,1646197155259387599,0,N
3,500002,B,L,219045,1,0,0,0,02mar2022 10:46:36,0,T,1646197155259279524,0,N
3,500002,B,L,219065,10,0,0,0,02mar2022 10:46:36,0,T,1646197155259279520,0,N
3,500002,B,L,219085,2,0,0,0,02mar2022 10:46:36,0,T,1646197155259279535,0,N
3,500002,B,L,219110,8,0,0,0,02mar2022 10:46:36,0,T,1646197155259279534,0,N
3,500002,B,L,219125,2,0,0,0,02mar2022 10:46:36,0,T,1646197155259279539,0,N
3,500002,B,L,219070,3,1,0,0,02mar2022 10:46:36,4,T,1646194448528098821,0,N
3,500002,S,L,219075,2,0,0,0,02mar2022 10:46:36,3,T,1646197155259387651,0,N
3,500002,B,L,219075,2,0,0,0,02mar2022 10:46:36,4,T,1646197155259387640,0,N
3,500002,S,L,218725,2,34,26,0,02mar2022 10:47:28,3,T,1646197155259387969,0,N
3,500002,S,L,218730,2,34,28,0,02mar2022 10:47:28,3,T,1646197155259387969,0,N
3,500002,S,L,218735,1,34,30,0,02mar2022 10:47:28,3,T,1646197155259387969,0,N
3,500002,S,L,218745,1,34,31,0,02mar2022 10:47:28,3,T,1646197155259387969,0,N
3,500002,S,L,218715,2,34,24,0,02mar2022 10:47:28,3,T,1646197155259387969,0,N
3,500002,S,L,218765,2,34,32,0,02mar2022 10:47:28,3,T,1646197155259387969,0,N
3,500002,S,L,218705,2,34,22,0,02mar2022 10:47:28,3,T,1646197155259387969,0,N
3,500002,S,L,218560,3,34,19,0,02mar2022 10:47:28,3,T,1646197155259387969,0,N
3,500002,S,L,218475,4,34,15,0,02mar2022 10:47:28,3,T,1646197155259387969,0,N
3,500002,B,L,218475,4,1,0,0,02mar2022 10:47:28,4,T,1646195412043994774,0,N
3,500002,B,L,218735,1,0,0,0,02mar2022 10:47:28,0,T,1646197155259387920,0,N
3,500002,B,L,218730,2,0,0,0,02mar2022 10:47:28,0,T,1646197155259387918,0,N
3,500002,B,L,218725,2,0,0,0,02mar2022 10:47:28,0,T,1646197155259387916,0,N
